Country,Item,Year,Value
Lebanon,Starchy Roots,1963,18.11
Belarus,"Fish, Seafood",2008,18.1
Guinea-Bissau,Alcoholic Beverages,1998,18.1
Madagascar,Meat,1998,18.1
Senegal,Vegetables,1968,18.1
Bolivia,Food supply (kcal/100/capita/day),1963,18.1
Algeria,Starchy Roots,1973,18.09
Botswana,Pulses,1978,18.09
Armenia,Meat,1993,18.08
Denmark,"Fish, Seafood",1963,18.08
New Zealand,"Fish, Seafood",1978,18.08
Niger,Meat,1988,18.08
Burkina Faso,Starchy Roots,1983,18.07
Morocco,"Fish, Seafood",2013,18.07
Pakistan,Starchy Roots,2013,18.07
Philippines,Alcoholic Beverages,1988,18.07
Mozambique,Food supply (kcal/100/capita/day),1963,18.07
Niger,Fruits - Excluding Wine,2003,18.04
Central African Republic,Alcoholic Beverages,2003,18.03
Myanmar,Milk - Excluding Butter,2003,18.03
Sri Lanka,Sugar & Sweeteners,1983,18.02
Ukraine,Eggs,2013,18.01
Zambia,Food supply (kcal/100/capita/day),2008,18.01
Angola,Alcoholic Beverages,1998,18
Ethiopia,Vegetables,2013,18
Yemen,Starchy Roots,1983,18
Afghanistan,Starchy Roots,1988,17.99
Haiti,Meat,2013,17.99
Kenya,Sugar & Sweeteners,1998,17.99
Mali,Meat,1983,17.99
Portugal,Sugar & Sweeteners,1963,17.99
Ethiopia,Mean BMI,1978,17.9884506892
Central African Republic,Vegetables,1963,17.98
Philippines,Food supply (kcal/100/capita/day),1963,17.98
Timor-Leste,Food supply (kcal/100/capita/day),1998,17.98
India,Sugar & Sweeteners,1973,17.97
Trinidad and Tobago,"Fish, Seafood",2003,17.96
Haiti,Milk - Excluding Butter,1988,17.94
Timor-Leste,Fruits - Excluding Wine,1993,17.94
Canada,Animal fats,2013,17.93
North Korea,Alcoholic Beverages,1963,17.93
Peru,"Fish, Seafood",1993,17.93
Ethiopia,Pulses,1963,17.92
Sri Lanka,Starchy Roots,1993,17.92
Tunisia,Meat,1983,17.92
Venezuela (Bolivarian Republic of),Vegetables,1973,17.92
Iran,Food supply (kcal/100/capita/day),1963,17.92
Cuba,Pulses,1998,17.91
Israel,Alcoholic Beverages,1993,17.91
South Africa,Starchy Roots,1973,17.91
Sri Lanka,"Fish, Seafood",1968,17.91
Swaziland,Vegetables,1968,17.91
Vietnam,"Fish, Seafood",1968,17.91
Saudi Arabia,Food supply (kcal/100/capita/day),1963,17.91
Dominican Republic,Starchy Roots,1993,17.9
New Caledonia,"Fish, Seafood",1988,17.9
India,Sugar & Sweeteners,1988,17.88
Lebanon,Starchy Roots,1978,17.88
Nepal,Starchy Roots,1978,17.88
Costa Rica,Vegetables,1963,17.87
Yemen,Sugar & Sweeteners,1968,17.87
Canada,Animal fats,2008,17.86
Honduras,Alcoholic Beverages,1998,17.86
Zambia,Sugar & Sweeteners,1983,17.86
Nigeria,Food supply (kcal/100/capita/day),1978,17.86
Sudan,Food supply (kcal/100/capita/day),1968,17.86
Iraq,Starchy Roots,2013,17.85
South Korea,Starchy Roots,2008,17.85
Ethiopia,Food supply (kcal/100/capita/day),1983,17.84
Central African Republic,Alcoholic Beverages,2013,17.83
Democratic Republic of the Congo,Milk - Excluding Butter,2003,17.83
Ireland,"Fish, Seafood",1993,17.83
Sweden,Animal fats,1983,17.82
Venezuela (Bolivarian Republic of),"Fish, Seafood",2003,17.82
United Republic of Tanzania,Food supply (kcal/100/capita/day),1963,17.82
Ecuador,Vegetables,2003,17.8
Ecuador,Alcoholic Beverages,1993,17.8
United States of America,Eggs,1968,17.8
Slovakia,Animal fats,2003,17.79
Solomon Islands,Milk - Excluding Butter,1968,17.79
United Arab Emirates,Pulses,1993,17.79
Honduras,Alcoholic Beverages,2003,17.78
Mali,Fruits - Excluding Wine,1983,17.78
Switzerland,"Fish, Seafood",2013,17.78
Mexico,Starchy Roots,2003,17.77
Bangladesh,Mean BMI,1978,17.7630749762
Afghanistan,Meat,1978,17.76
Ethiopia,Meat,1963,17.76
Guinea-Bissau,Alcoholic Beverages,1968,17.76
Lesotho,Milk - Excluding Butter,2003,17.76
Malawi,Alcoholic Beverages,2008,17.76
China,Food supply (kcal/100/capita/day),1968,17.76
Central African Republic,Meat,1973,17.75
Ivory Coast,Meat,1993,17.75
Switzerland,"Fish, Seafood",2008,17.75
Djibouti,Food supply (kcal/100/capita/day),1973,17.75
Vietnam,Food supply (kcal/100/capita/day),1978,17.75
Cyprus,Starchy Roots,1978,17.74
Nepal,Food supply (kcal/100/capita/day),1968,17.73
Cameroon,Milk - Excluding Butter,1988,17.72
Lesotho,Milk - Excluding Butter,1993,17.72
New Zealand,Animal fats,1988,17.72
United Kingdom,Animal fats,1968,17.72
Israel,Alcoholic Beverages,1988,17.71
Solomon Islands,Vegetables,2003,17.71
Israel,"Fish, Seafood",1968,17.7
Laos,"Fish, Seafood",2003,17.7
Niger,Pulses,1998,17.7
Nepal,Food supply (kcal/100/capita/day),1973,17.7
Belize,Vegetables,1963,17.69
Guinea-Bissau,Milk - Excluding Butter,1973,17.69
Jamaica,"Fish, Seafood",1983,17.69
Kenya,Sugar & Sweeteners,1993,17.69
New Zealand,Eggs,1973,17.69
Zimbabwe,Vegetables,1978,17.69
United Arab Emirates,"Fish, Seafood",1968,17.68
Mozambique,Food supply (kcal/100/capita/day),1968,17.68
Nigeria,Food supply (kcal/100/capita/day),1973,17.68
El Salvador,Alcoholic Beverages,1993,17.67
Democratic Republic of the Congo,Sugar & Sweeteners,2013,17.66
Chad,Food supply (kcal/100/capita/day),1973,17.66
Mali,Food supply (kcal/100/capita/day),1963,17.66
Czechia,Animal fats,1978,17.65
Kenya,Sugar & Sweeteners,2008,17.65
Slovakia,Animal fats,1978,17.65
Yemen,Sugar & Sweeteners,1978,17.64
Albania,Sugar & Sweeteners,1988,17.62
Bangladesh,Starchy Roots,1973,17.62
Hungary,Eggs,1978,17.62
Lesotho,Vegetables,1973,17.62
Norway,Animal fats,1973,17.62
Nepal,Food supply (kcal/100/capita/day),1963,17.62
Bangladesh,Milk - Excluding Butter,2008,17.61
Ivory Coast,"Fish, Seafood",1973,17.61
Sri Lanka,Milk - Excluding Butter,1973,17.61
United Kingdom,Animal fats,1963,17.61
Belize,Alcoholic Beverages,1963,17.6
Guinea-Bissau,Vegetables,1993,17.6
Chile,"Fish, Seafood",1993,17.59
Fiji,Vegetables,1988,17.59
Paraguay,Sugar & Sweeteners,1968,17.58
United States of America,Eggs,1963,17.58
China  mainland,Food supply (kcal/100/capita/day),1968,17.58
Lesotho,Meat,2003,17.57
Mongolia,Sugar & Sweeteners,1968,17.57
Ireland,Animal fats,1973,17.56
Botswana,Pulses,1963,17.55
Switzerland,Animal fats,1988,17.55
Algeria,Sugar & Sweeteners,1968,17.54
Suriname,Vegetables,1963,17.54
Angola,Food supply (kcal/100/capita/day),1998,17.52
El Salvador,Food supply (kcal/100/capita/day),1968,17.52
Cyprus,"Fish, Seafood",2003,17.51
Rwanda,Alcoholic Beverages,1998,17.51
Chad,Food supply (kcal/100/capita/day),1988,17.5
Ethiopia,Consumer food price indice,2002,17.4985614226
Ireland,Animal fats,1998,17.49
Vanuatu,Alcoholic Beverages,1978,17.49
Benin,Meat,2008,17.48
Brazil,Pulses,2003,17.48
Myanmar,Sugar & Sweeteners,2008,17.48
Norway,Animal fats,1978,17.48
Thailand,Starchy Roots,1998,17.48
Gambia,Starchy Roots,1968,17.47
Mexico,Eggs,2008,17.47
Canada,Animal fats,1973,17.46
Iraq,Starchy Roots,1998,17.46
Niger,Meat,1973,17.46
Vietnam,"Fish, Seafood",1963,17.46
Benin,Food supply (kcal/100/capita/day),1983,17.46
Bangladesh,Starchy Roots,1983,17.45
India,Starchy Roots,1973,17.45
Kenya,Meat,2008,17.45
United Arab Emirates,"Fish, Seafood",1973,17.45
United States of America,"Fish, Seafood",1983,17.45
Ghana,Meat,2013,17.44
Yemen,Meat,2003,17.44
Solomon Islands,Milk - Excluding Butter,1973,17.43
Tajikistan,Sugar & Sweeteners,2008,17.43
Turkey,Meat,1978,17.43
Timor-Leste,Food supply (kcal/100/capita/day),1968,17.43
United Arab Emirates,Eggs,1978,17.42
Vanuatu,Sugar & Sweeteners,1973,17.42
Belarus,Eggs,1993,17.41
Cambodia,Sugar & Sweeteners,2003,17.4
Denmark,Eggs,2003,17.4
El Salvador,Pulses,2013,17.39
Haiti,Food supply (kcal/100/capita/day),1988,17.39
Rwanda,Food supply (kcal/100/capita/day),1998,17.39
Azerbaijan,Meat,2003,17.38
Lesotho,Sugar & Sweeteners,2003,17.38
Lesotho,Meat,1978,17.37
Myanmar,Food supply (kcal/100/capita/day),1993,17.37
Ivory Coast,"Fish, Seafood",2008,17.36
New Zealand,"Fish, Seafood",1968,17.36
Mexico,Starchy Roots,2008,17.35
Philippines,Meat,1968,17.35
Mali,Food supply (kcal/100/capita/day),1983,17.35
El Salvador,Alcoholic Beverages,1998,17.34
Mauritius,Alcoholic Beverages,1983,17.34
Morocco,Starchy Roots,1978,17.34
Philippines,Milk - Excluding Butter,1978,17.34
Kenya,Sugar & Sweeteners,1978,17.33
Senegal,Starchy Roots,1978,17.33
Ecuador,Alcoholic Beverages,2003,17.32
Belize,Starchy Roots,2013,17.31
El Salvador,Pulses,2008,17.31
Ghana,Vegetables,1983,17.31
Honduras,Vegetables,1968,17.31
Vietnam,"Fish, Seafood",1973,17.31
Sudan,Food supply (kcal/100/capita/day),1963,17.31
Russia,"Fish, Seafood",2003,17.3
Namibia,Meat,1998,17.29
Angola,Food supply (kcal/100/capita/day),1983,17.29
Mozambique,Vegetables,1968,17.28
Czechia,Eggs,1983,17.27
Ghana,"Fish, Seafood",1963,17.27
Greece,"Fish, Seafood",1988,17.27
Peru,Meat,2003,17.27
Slovakia,Eggs,1983,17.27
Cabo Verde,Food supply (kcal/100/capita/day),1973,17.27
Chad,Fruits - Excluding Wine,1988,17.26
Mauritius,Fruits - Excluding Wine,1978,17.26
Trinidad and Tobago,Vegetables,1963,17.26
Nigeria,Food supply (kcal/100/capita/day),1983,17.26
Mauritania,Sugar & Sweeteners,1973,17.25
Solomon Islands,Vegetables,1998,17.25
Central African Republic,Milk - Excluding Butter,2003,17.24
Guinea-Bissau,Vegetables,1988,17.24
Mauritania,Pulses,1998,17.24
Sudan,Meat,1993,17.23
Bangladesh,Fruits - Excluding Wine,1973,17.22
Czechia,Animal fats,1968,17.22
Slovakia,Animal fats,1968,17.22
China,Alcoholic Beverages,1993,17.21
Estonia,"Fish, Seafood",2003,17.21
Fiji,"Fish, Seafood",1963,17.2
Iraq,Sugar & Sweeteners,1993,17.2
Niger,Meat,2013,17.2
Sri Lanka,Starchy Roots,2008,17.2
Iceland,Vegetables,1973,17.19
Mauritania,Fruits - Excluding Wine,2008,17.19
New Zealand,Eggs,1993,17.19
El Salvador,Meat,1998,17.17
France,Animal fats,1993,17.17
France,Animal fats,2003,17.17
Turkey,Sugar & Sweeteners,1968,17.17
Ireland,Animal fats,1963,17.16
Timor-Leste,Food supply (kcal/100/capita/day),1973,17.16
Haiti,Food supply (kcal/100/capita/day),1993,17.15
Gambia,"Fish, Seafood",1983,17.14
Guinea-Bissau,Milk - Excluding Butter,1983,17.14
Ecuador,Meat,1973,17.13
Mongolia,Fruits - Excluding Wine,2003,17.13
New Zealand,Eggs,1963,17.13
Kazakhstan,Alcoholic Beverages,1993,17.12
Saudi Arabia,Sugar & Sweeteners,1978,17.12
Central African Republic,Milk - Excluding Butter,2008,17.11
Malawi,Vegetables,2008,17.11
Philippines,Milk - Excluding Butter,1998,17.11
Ecuador,Meat,1968,17.09
Canada,Animal fats,1978,17.08
Lesotho,Sugar & Sweeteners,2008,17.08
Angola,"Fish, Seafood",2008,17.07
Thailand,Alcoholic Beverages,1993,17.07
United Kingdom,"Fish, Seafood",1983,17.07
United Republic of Tanzania,Food supply (kcal/100/capita/day),1968,17.07
Albania,Starchy Roots,1983,17.06
Sudan,Starchy Roots,1968,17.06
Switzerland,Animal fats,1998,17.06
Algeria,Food supply (kcal/100/capita/day),1968,17.06
Afghanistan,Starchy Roots,1978,17.05
Democratic Republic of the Congo,Vegetables,1978,17.05
South Korea,Meat,1983,17.05
Djibouti,Food supply (kcal/100/capita/day),1968,17.05
Brazil,Pulses,1993,17.04
Gabon,Sugar & Sweeteners,1993,17.04
Switzerland,Animal fats,1983,17.04
Zambia,Milk - Excluding Butter,1968,17.04
Lesotho,Fruits - Excluding Wine,1978,17.03
Ukraine,"Fish, Seafood",2013,17.03
Benin,Food supply (kcal/100/capita/day),1963,17.03
Maldives,Food supply (kcal/100/capita/day),1968,17.03
Burkina Faso,Vegetables,2008,17.02
Paraguay,Eggs,2003,17.02
Thailand,Meat,1968,17.02
Estonia,"Fish, Seafood",1998,17.01
Ethiopia,Meat,1968,17.01
Mozambique,Food supply (kcal/100/capita/day),1983,17
Saint Lucia,Food supply (kcal/100/capita/day),1963,17
Philippines,Milk - Excluding Butter,1988,16.99
Senegal,Fruits - Excluding Wine,2008,16.99
Czechia,Animal fats,1973,16.98
Indonesia,Sugar & Sweeteners,2013,16.98
Slovakia,Animal fats,1973,16.98
Bahamas,"Fish, Seafood",1973,16.97
Madagascar,Vegetables,2013,16.97
Botswana,Sugar & Sweeteners,1963,16.96
Kenya,Alcoholic Beverages,1983,16.96
Mozambique,Food supply (kcal/100/capita/day),1993,16.96
Djibouti,Vegetables,1973,16.95
Egypt,Meat,1983,16.95
Zambia,Meat,1968,16.95
Brazil,Pulses,1983,16.94
Niger,Starchy Roots,1993,16.94
Philippines,Milk - Excluding Butter,1983,16.94
Rwanda,Milk - Excluding Butter,1998,16.94
Ecuador,Meat,1963,16.93
Egypt,Sugar & Sweeteners,1973,16.93
Peru,Meat,1983,16.93
Senegal,Vegetables,1983,16.93
Timor-Leste,Food supply (kcal/100/capita/day),1963,16.93
Malaysia,Starchy Roots,1963,16.92
Switzerland,Animal fats,1993,16.92
Timor-Leste,Fruits - Excluding Wine,2013,16.92
Algeria,Starchy Roots,1963,16.91
Bahamas,Starchy Roots,1993,16.91
Central African Republic,Milk - Excluding Butter,1993,16.91
Ethiopia,Pulses,2008,16.91
Mali,Fruits - Excluding Wine,1973,16.91
Tunisia,Meat,1978,16.91
Yemen,Meat,2008,16.91
Burkina Faso,Meat,2003,16.9
Mozambique,Vegetables,1963,16.9
Central African Republic,Milk - Excluding Butter,1998,16.89
Honduras,Alcoholic Beverages,1993,16.88
Indonesia,Vegetables,1968,16.88
Lesotho,Fruits - Excluding Wine,1973,16.88
Malawi,Pulses,1963,16.88
Greece,"Fish, Seafood",1963,16.87
Myanmar,Sugar & Sweeteners,2013,16.87
Burkina Faso,Vegetables,2013,16.86
Senegal,Milk - Excluding Butter,2013,16.86
Finland,Vegetables,1968,16.85
Germany,Eggs,1983,16.85
Malta,"Fish, Seafood",1993,16.85
Poland,Animal fats,1993,16.85
Vietnam,Starchy Roots,2013,16.85
Afghanistan,Meat,1993,16.84
Bolivia,Alcoholic Beverages,1988,16.84
Laos,Vegetables,1988,16.84
Mali,Meat,1993,16.84
Malta,Eggs,1973,16.84
Ethiopia,Food supply (kcal/100/capita/day),1998,16.84
Dominican Republic,Meat,1973,16.83
Guinea-Bissau,Milk - Excluding Butter,1968,16.82
Ivory Coast,"Fish, Seafood",1968,16.82
Philippines,Milk - Excluding Butter,1993,16.82
Myanmar,Food supply (kcal/100/capita/day),1983,16.82
Botswana,Fruits - Excluding Wine,1988,16.81
Indonesia,Vegetables,1963,16.8
Malaysia,Starchy Roots,1968,16.8
Angola,Alcoholic Beverages,1978,16.79
Germany,Eggs,1978,16.79
Zambia,Sugar & Sweeteners,1988,16.79
Zambia,Milk - Excluding Butter,1978,16.79
Lesotho,Sugar & Sweeteners,1993,16.78
Saudi Arabia,Food supply (kcal/100/capita/day),1973,16.78
Israel,"Fish, Seafood",1973,16.77
Lesotho,Milk - Excluding Butter,1998,16.77
Mozambique,Vegetables,1973,16.76
Brazil,Pulses,2008,16.75
Chile,"Fish, Seafood",1978,16.75
Ireland,Animal fats,1968,16.75
Chad,Fruits - Excluding Wine,1963,16.74
Japan,Eggs,1983,16.74
Jordan,Meat,1973,16.74
Mongolia,Sugar & Sweeteners,1973,16.74
Namibia,Meat,1993,16.74
Ghana,Food supply (kcal/100/capita/day),1978,16.74
Djibouti,Starchy Roots,2013,16.72
Turkmenistan,Sugar & Sweeteners,1993,16.72
Cuba,Alcoholic Beverages,1993,16.71
Haiti,Sugar & Sweeteners,2013,16.71
Mexico,Pulses,1968,16.71
Japan,Eggs,1978,16.7
Malawi,Pulses,1983,16.7
Poland,Animal fats,2008,16.7
Vanuatu,Milk - Excluding Butter,1963,16.7
Norway,Animal fats,1983,16.69
Switzerland,Animal fats,1978,16.69
Bermuda,Eggs,1988,16.67
Chad,Meat,1988,16.67
Gambia,Starchy Roots,1973,16.67
Kenya,Meat,1968,16.67
Laos,Meat,2003,16.67
Norway,Animal fats,1968,16.67
Zimbabwe,Sugar & Sweeteners,1968,16.67
Ireland,Animal fats,1978,16.66
Lesotho,Fruits - Excluding Wine,1998,16.66
Vietnam,Starchy Roots,2008,16.66
Philippines,Meat,1983,16.65
Rwanda,Milk - Excluding Butter,2008,16.65
Cuba,"Fish, Seafood",1978,16.64
Democratic Republic of the Congo,Vegetables,1983,16.64
Nicaragua,Pulses,1993,16.64
Brazil,Pulses,1978,16.63
Malta,Eggs,1993,16.63
Kenya,Meat,1988,16.62
Mali,Food supply (kcal/100/capita/day),1978,16.62
Nicaragua,Alcoholic Beverages,2008,16.61
South Korea,Milk - Excluding Butter,1988,16.61
Albania,Alcoholic Beverages,2003,16.6
Guinea-Bissau,Milk - Excluding Butter,2003,16.6
Iceland,Alcoholic Beverages,1968,16.6
Lesotho,Sugar & Sweeteners,2013,16.6
Botswana,Sugar & Sweeteners,1978,16.59
Spain,Eggs,1983,16.59
Chad,Food supply (kcal/100/capita/day),1978,16.59
India,Starchy Roots,1968,16.58
Vietnam,Alcoholic Beverages,2013,16.58
Ethiopia,Food supply (kcal/100/capita/day),1968,16.58
Ethiopia,Milk - Excluding Butter,1998,16.57
Fiji,Vegetables,1978,16.57
Indonesia,"Fish, Seafood",1993,16.57
Malaysia,Eggs,2013,16.57
Malta,Eggs,1983,16.57
Algeria,Sugar & Sweeteners,1973,16.56
Poland,Animal fats,2013,16.56
Trinidad and Tobago,Alcoholic Beverages,1963,16.56
Vietnam,Meat,1993,16.56
Uganda,"Fish, Seafood",1973,16.55
Morocco,Meat,1988,16.54
Albania,Sugar & Sweeteners,1983,16.53
Algeria,Sugar & Sweeteners,1963,16.52
Bangladesh,"Fish, Seafood",2008,16.52
Haiti,Sugar & Sweeteners,1993,16.52
Chad,Food supply (kcal/100/capita/day),1993,16.52
Mali,Food supply (kcal/100/capita/day),1973,16.52
North Korea,Starchy Roots,1993,16.51
Sri Lanka,"Fish, Seafood",1963,16.51
Panama,"Fish, Seafood",1978,16.5
Antigua and Barbuda,Food supply (kcal/100/capita/day),1978,16.5
El Salvador,Food supply (kcal/100/capita/day),1963,16.5
Democratic Republic of the Congo,Meat,1998,16.49
Peru,Meat,1993,16.49
Indonesia,Sugar & Sweeteners,1998,16.48
Indonesia,Sugar & Sweeteners,2003,16.48
Bermuda,Eggs,1983,16.47
Hungary,Eggs,2003,16.47
Mexico,Starchy Roots,2013,16.47
Suriname,"Fish, Seafood",2013,16.47
Ethiopia,Food supply (kcal/100/capita/day),1988,16.47
Ivory Coast,"Fish, Seafood",1978,16.46
New Zealand,Eggs,1978,16.46
Pakistan,Vegetables,1963,16.46
Brazil,Pulses,2013,16.45
Belarus,"Fish, Seafood",2013,16.44
Norway,Animal fats,1993,16.44
Solomon Islands,Vegetables,2008,16.44
Niger,Meat,1963,16.43
Greece,"Fish, Seafood",1973,16.42
Italy,"Fish, Seafood",1983,16.42
Slovakia,Animal fats,2013,16.42
Taiwan,Alcoholic Beverages,1973,16.42
Niger,Food supply (kcal/100/capita/day),1963,16.42
Burkina Faso,Meat,2008,16.41
Pakistan,Meat,2013,16.41
Central African Republic,Milk - Excluding Butter,1988,16.4
Egypt,Meat,1988,16.4
Guinea-Bissau,Vegetables,2003,16.4
Spain,Eggs,1988,16.4
Suriname,"Fish, Seafood",2003,16.4
Sweden,Animal fats,2003,16.4
Thailand,Sugar & Sweeteners,1988,16.4
Estonia,"Fish, Seafood",2008,16.39
Trinidad and Tobago,"Fish, Seafood",1983,16.39
Azerbaijan,Sugar & Sweeteners,2003,16.38
Kazakhstan,Fruits - Excluding Wine,2003,16.38
Latvia,Animal fats,1998,16.38
Senegal,Sugar & Sweeteners,1968,16.38
Sweden,Animal fats,2008,16.38
United Republic of Tanzania,"Fish, Seafood",1988,16.38
Fiji,Meat,1968,16.37
Guyana,Starchy Roots,1978,16.37
Luxembourg,Coffee and products,2008,16.36
Philippines,Sugar & Sweeteners,1963,16.36
Swaziland,Vegetables,1963,16.36
Vietnam,Milk - Excluding Butter,2013,16.36
Gabon,Sugar & Sweeteners,2003,16.35
Greece,"Fish, Seafood",1983,16.35
Botswana,Vegetables,1973,16.33
Guinea-Bissau,Meat,2013,16.33
United States of America,Eggs,1973,16.33
Solomon Islands,Vegetables,1993,16.32
Angola,Sugar & Sweeteners,2013,16.31
Solomon Islands,Alcoholic Beverages,2008,16.31
Guyana,Alcoholic Beverages,1973,16.3
Israel,Alcoholic Beverages,1998,16.3
Liberia,Meat,2013,16.3
Suriname,"Fish, Seafood",2008,16.3
United Kingdom,Animal fats,1978,16.3
Germany,Eggs,1973,16.29
Japan,Eggs,1973,16.29
Latvia,"Fish, Seafood",1998,16.29
Algeria,Meat,1988,16.28
Kenya,Meat,1973,16.27
Mauritius,Meat,1978,16.27
Nigeria,"Fish, Seafood",2008,16.27
Senegal,Fruits - Excluding Wine,2003,16.27
Suriname,Vegetables,1978,16.27
Burkina Faso,Starchy Roots,1963,16.26
Czechia,Eggs,1978,16.26
Democratic Republic of the Congo,Vegetables,1968,16.26
New Zealand,"Fish, Seafood",1983,16.26
Slovakia,Eggs,1978,16.26
Burkina Faso,Starchy Roots,1978,16.25
Turkmenistan,Sugar & Sweeteners,1998,16.25
Canada,Animal fats,1983,16.24
Zambia,Sugar & Sweeteners,1993,16.24
Chad,Pulses,1963,16.23
China,Eggs,2003,16.23
France,Animal fats,1988,16.23
Slovenia,Animal fats,2008,16.23
Zimbabwe,Meat,2003,16.23
Botswana,Vegetables,1963,16.21
Lesotho,Sugar & Sweeteners,1988,16.21
Democratic Republic of the Congo,Alcoholic Beverages,1963,16.2
Malta,Eggs,1988,16.19
Democratic Republic of the Congo,Vegetables,1988,16.18
Kenya,Meat,1983,16.18
Nigeria,"Fish, Seafood",2013,16.18
United Arab Emirates,Animal fats,1973,16.18
United Kingdom,"Fish, Seafood",1978,16.17
United States of America,"Fish, Seafood",1978,16.17
Brunei,Eggs,2013,16.16
Senegal,Starchy Roots,2013,16.16
Haiti,Milk - Excluding Butter,1998,16.15
Lesotho,Milk - Excluding Butter,1968,16.15
Sri Lanka,Sugar & Sweeteners,1973,16.15
Botswana,Vegetables,1968,16.14
Laos,Starchy Roots,1968,16.14
China,Food supply (kcal/100/capita/day),1963,16.14
India,Sugar & Sweeteners,1968,16.13
Latvia,Eggs,2008,16.13
Senegal,Meat,1968,16.13
Turkey,Meat,1963,16.13
Ghana,Alcoholic Beverages,2013,16.12
Haiti,Milk - Excluding Butter,1983,16.12
Myanmar,Starchy Roots,2008,16.12
Sweden,Animal fats,1978,16.12
Angola,Sugar & Sweeteners,2008,16.11
Mauritius,"Fish, Seafood",1988,16.1
Chile,"Fish, Seafood",1988,16.09
Cyprus,"Fish, Seafood",1993,16.09
Mauritania,Vegetables,1993,16.08
New Zealand,"Fish, Seafood",1973,16.08
Senegal,Sugar & Sweeteners,1983,16.08
Albania,Sugar & Sweeteners,1978,16.07
Swaziland,Vegetables,2008,16.07
Zimbabwe,Starchy Roots,2003,16.07
Nicaragua,Pulses,1963,16.06
Poland,Animal fats,2003,16.06
Philippines,Meat,1973,16.05
Slovakia,Eggs,2013,16.05
Angola,Food supply (kcal/100/capita/day),1988,16.05
Dominican Republic,Meat,1963,16.04
Norway,Animal fats,1998,16.04
Zimbabwe,Vegetables,2013,16.04
Egypt,Meat,1993,16.03
Guinea-Bissau,Milk - Excluding Butter,2008,16.03
Israel,"Fish, Seafood",1983,16.03
Montenegro,Coffee and products,2008,16.03
Djibouti,Meat,2003,16.02
Burkina Faso,Food supply (kcal/100/capita/day),1968,16.02
Cambodia,Meat,2008,16.01
Malta,"Fish, Seafood",1978,16.01
Mauritius,Fruits - Excluding Wine,1968,16.01
Thailand,Milk - Excluding Butter,1993,16.01
United Kingdom,Animal fats,1973,16.01
Vanuatu,Sugar & Sweeteners,1968,16.01
Vietnam,"Fish, Seafood",1998,16.01
France,Eggs,1988,16
Sri Lanka,"Fish, Seafood",1993,16
Cambodia,Meat,2003,15.99
Iceland,Alcoholic Beverages,1963,15.99
Liberia,"Fish, Seafood",1983,15.99
Nicaragua,Alcoholic Beverages,2013,15.99
Sweden,Animal fats,1968,15.99
Djibouti,Meat,1983,15.97
Botswana,Sugar & Sweeteners,1973,15.96
Rwanda,Vegetables,1988,15.96
Taiwan,Sugar & Sweeteners,1968,15.96
Zambia,Sugar & Sweeteners,1973,15.96
Guinea-Bissau,Food supply (kcal/100/capita/day),1963,15.96
Gambia,Sugar & Sweeteners,1978,15.95
Germany,Eggs,1988,15.95
Venezuela (Bolivarian Republic of),Vegetables,1963,15.95
Djibouti,Food supply (kcal/100/capita/day),1963,15.95
Kenya,Sugar & Sweeteners,2013,15.94
Latvia,Animal fats,2003,15.94
Venezuela (Bolivarian Republic of),"Fish, Seafood",1993,15.94
China  mainland,Food supply (kcal/100/capita/day),1963,15.94
Brazil,Alcoholic Beverages,1973,15.93
Slovakia,Eggs,1998,15.93
Djibouti,Food supply (kcal/100/capita/day),1988,15.93
Belize,Vegetables,1968,15.92
Brunei,Eggs,2003,15.92
Botswana,Sugar & Sweeteners,1968,15.9
Egypt,Starchy Roots,1973,15.9
Laos,Alcoholic Beverages,2013,15.9
Laos,"Fish, Seafood",2008,15.9
Haiti,Pulses,2008,15.89
Kenya,Pulses,1983,15.89
Lesotho,Vegetables,1968,15.89
Burkina Faso,Food supply (kcal/100/capita/day),1983,15.89
North Korea,Meat,1988,15.88
Belarus,Eggs,2013,15.86
Belize,Alcoholic Beverages,1968,15.86
Niger,Pulses,1973,15.86
Sri Lanka,Vegetables,1978,15.86
Chad,Food supply (kcal/100/capita/day),1983,15.86
Haiti,Milk - Excluding Butter,1978,15.85
Kenya,Meat,1963,15.85
Mauritius,Starchy Roots,1983,15.85
Peru,Meat,1998,15.85
Honduras,Vegetables,1963,15.84
Malta,Eggs,2008,15.84
Canada,Animal fats,1988,15.83
Haiti,Milk - Excluding Butter,1993,15.83
Philippines,Meat,1988,15.83
United Arab Emirates,Starchy Roots,2013,15.83
Ethiopia,Pulses,2013,15.82
Mexico,Pulses,1973,15.82
Myanmar,Milk - Excluding Butter,1988,15.82
Solomon Islands,Milk - Excluding Butter,1988,15.82
Hungary,Eggs,1998,15.81
Paraguay,Alcoholic Beverages,1973,15.81
Guinea-Bissau,Meat,2008,15.8
Burkina Faso,Food supply (kcal/100/capita/day),1978,15.8
Cambodia,Food supply (kcal/100/capita/day),1978,15.8
Central African Republic,Meat,1968,15.79
France,Eggs,1998,15.79
Greece,"Fish, Seafood",1978,15.79
Guinea-Bissau,Milk - Excluding Butter,1998,15.78
Malaysia,Meat,1973,15.78
Netherlands,Eggs,2003,15.78
Senegal,Meat,2013,15.78
Slovakia,Eggs,1993,15.78
Zambia,Milk - Excluding Butter,1973,15.78
Zimbabwe,Sugar & Sweeteners,1978,15.78
